users,book,rating,user_id,book_id
Douglas Anderson,Inkheart,0,39,17
Douglas Anderson,Neuromancer,0,39,18
Douglas Anderson,Lord of the Flies,0,39,19
Douglas Anderson,The Princess Bride,5,39,20
Douglas Anderson,Dinotopia: A Land Apart from Time,0,39,21
Douglas Anderson,Far North,0,39,22
Douglas Anderson,Practical Magic,0,39,23
Douglas Anderson,Brave New World,5,39,24
Douglas Anderson,The Summer Tree,0,39,25
Douglas Anderson,Flowers For Algernon,4,39,26
Douglas Anderson,Owl in Love,0,39,27
Douglas Anderson,Naruto,0,39,28
Douglas Anderson,Bleach (graphic novel),0,39,29
Douglas Anderson,Kiss the Dust,0,39,30
Douglas Anderson,To Kill a Mockingbird,3,39,31
Douglas Anderson,The Lion the Witch and the Wardrobe,0,39,32
Douglas Anderson,The Bourne Series,0,39,33
Douglas Anderson,Life of Pi,0,39,34
Douglas Anderson,Breathless,0,39,35
Douglas Anderson,Twilight Series,3,39,36
Douglas Anderson,Sabriel,0,39,37
Douglas Anderson,Nineteen Eighty-Four (1984),5,39,38
Douglas Anderson,Eragon,4,39,39
Douglas Anderson,Hatchet,5,39,40
Douglas Anderson,My Sister's Keeper,0,39,41
Douglas Anderson,The Golden Compass,0,39,42
Douglas Anderson,Harry Potter Series,5,39,43
Douglas Anderson,Holes,4,39,44
Douglas Anderson,Shonen Jump Series,0,39,45
Douglas Anderson,The Shadow Club,0,39,46
Douglas Anderson,Bone Series,0,39,47
Douglas Anderson,Maus: A Survivor's Tale,0,39,48
Douglas Anderson,The Joy Luck Club,0,39,49
Douglas Anderson,The Lord of the Rings,4,39,50
Douglas Anderson,The Hobbit,5,39,51
Douglas Anderson,Shattered,0,39,52
Douglas Anderson,The War Of The Worlds,0,39,53
Douglas Anderson,Dealing with Dragons,0,39,54
Douglas Anderson,The Chrysalids,0,39,55
chrispeh,The Hitchhiker's Guide To The Galaxy,0,40,1
chrispeh,Watership Down,0,40,2
chrispeh,The Five People You Meet in Heaven,0,40,3
chrispeh,Speak,0,40,4
chrispeh,I Know Why the Caged Bird Sings,0,40,5
chrispeh,Thirteen Reasons Why,0,40,6
chrispeh,Foundation Series,0,40,7
chrispeh,The Sisterhood of the Travelling Pants,0,40,8
chrispeh,A Great and Terrible Beauty,0,40,9
chrispeh,The Da Vinci Code,0,40,10
chrispeh,The Princess Diaries,0,40,11
chrispeh,Ender's Game,0,40,12
chrispeh,The Hunt for Red October,0,40,13
chrispeh,The Hunger Games,0,40,14
chrispeh,The Great Gatsby,0,40,15
chrispeh,Ranger's Apprentice Series,0,40,16
chrispeh,Inkheart,0,40,17
chrispeh,Neuromancer,0,40,18
chrispeh,Lord of the Flies,0,40,19
chrispeh,The Princess Bride,0,40,20
chrispeh,Dinotopia: A Land Apart from Time,0,40,21
chrispeh,Far North,0,40,22
chrispeh,Practical Magic,0,40,23
chrispeh,Brave New World,0,40,24
chrispeh,The Summer Tree,0,40,25
chrispeh,Flowers For Algernon,0,40,26
chrispeh,Owl in Love,0,40,27
chrispeh,Naruto,0,40,28
chrispeh,Bleach (graphic novel),0,40,29
chrispeh,Kiss the Dust,0,40,30
chrispeh,To Kill a Mockingbird,4,40,31
chrispeh,The Lion the Witch and the Wardrobe,0,40,32
chrispeh,The Bourne Series,0,40,33
chrispeh,Life of Pi,1,40,34
chrispeh,Breathless,0,40,35
chrispeh,Twilight Series,0,40,36
chrispeh,Sabriel,0,40,37
chrispeh,Nineteen Eighty-Four (1984),0,40,38
chrispeh,Eragon,0,40,39
chrispeh,Hatchet,0,40,40
chrispeh,My Sister's Keeper,0,40,41
chrispeh,The Golden Compass,0,40,42
chrispeh,Harry Potter Series,0,40,43
chrispeh,Holes,0,40,44
chrispeh,Shonen Jump Series,0,40,45
chrispeh,The Shadow Club,0,40,46
chrispeh,Bone Series,0,40,47
chrispeh,Maus: A Survivor's Tale,0,40,48
chrispeh,The Joy Luck Club,0,40,49
chrispeh,The Lord of the Rings,0,40,50
chrispeh,The Hobbit,0,40,51
chrispeh,Shattered,0,40,52
chrispeh,The War Of The Worlds,0,40,53
chrispeh,Dealing with Dragons,0,40,54
chrispeh,The Chrysalids,0,40,55
Rudy A,The Hitchhiker's Guide To The Galaxy,0,41,1
Rudy A,Watership Down,0,41,2
Rudy A,The Five People You Meet in Heaven,0,41,3
Rudy A,Speak,0,41,4
Rudy A,I Know Why the Caged Bird Sings,0,41,5
Rudy A,Thirteen Reasons Why,0,41,6
Rudy A,Foundation Series,0,41,7
Rudy A,The Sisterhood of the Travelling Pants,0,41,8
Rudy A,A Great and Terrible Beauty,0,41,9
Rudy A,The Da Vinci Code,0,41,10
Rudy A,The Princess Diaries,0,41,11
Rudy A,Ender's Game,0,41,12
Rudy A,The Hunt for Red October,0,41,13
Rudy A,The Hunger Games,0,41,14
Rudy A,The Great Gatsby,0,41,15
Rudy A,Ranger's Apprentice Series,0,41,16
Rudy A,Inkheart,0,41,17
Rudy A,Neuromancer,0,41,18
Rudy A,Lord of the Flies,0,41,19
Rudy A,The Princess Bride,0,41,20
Rudy A,Dinotopia: A Land Apart from Time,0,41,21
Rudy A,Far North,0,41,22
Rudy A,Practical Magic,0,41,23
Rudy A,Brave New World,0,41,24
Rudy A,The Summer Tree,0,41,25
Rudy A,Flowers For Algernon,0,41,26
Rudy A,Owl in Love,0,41,27
Rudy A,Naruto,0,41,28
Rudy A,Bleach (graphic novel),0,41,29
Rudy A,Kiss the Dust,0,41,30
Rudy A,To Kill a Mockingbird,4,41,31
Rudy A,The Lion the Witch and the Wardrobe,0,41,32
Rudy A,The Bourne Series,0,41,33
Rudy A,Life of Pi,3,41,34
Rudy A,Breathless,0,41,35
Rudy A,Twilight Series,0,41,36
Rudy A,Sabriel,0,41,37
Rudy A,Nineteen Eighty-Four (1984),0,41,38
Rudy A,Eragon,0,41,39
Rudy A,Hatchet,5,41,40
Rudy A,My Sister's Keeper,0,41,41
Rudy A,The Golden Compass,0,41,42
Rudy A,Harry Potter Series,4,41,43
Rudy A,Holes,0,41,44
Rudy A,Shonen Jump Series,0,41,45
Rudy A,The Shadow Club,0,41,46
Rudy A,Bone Series,0,41,47
Rudy A,Maus: A Survivor's Tale,0,41,48
Rudy A,The Joy Luck Club,0,41,49
Rudy A,The Lord of the Rings,0,41,50
Rudy A,The Hobbit,0,41,51
Rudy A,Shattered,0,41,52
Rudy A,The War Of The Worlds,0,41,53
Rudy A,Dealing with Dragons,0,41,54
Rudy A,The Chrysalids,0,41,55
McLovin,The Hitchhiker's Guide To The Galaxy,0,42,1
McLovin,Watership Down,0,42,2
McLovin,The Five People You Meet in Heaven,0,42,3
McLovin,Speak,0,42,4
McLovin,I Know Why the Caged Bird Sings,0,42,5
McLovin,Thirteen Reasons Why,0,42,6
McLovin,Foundation Series,0,42,7
McLovin,The Sisterhood of the Travelling Pants,0,42,8
McLovin,A Great and Terrible Beauty,0,42,9
McLovin,The Da Vinci Code,4,42,10
McLovin,The Princess Diaries,0,42,11
McLovin,Ender's Game,0,42,12
McLovin,The Hunt for Red October,0,42,13
McLovin,The Hunger Games,0,42,14
McLovin,The Great Gatsby,0,42,15
McLovin,Ranger's Apprentice Series,0,42,16
McLovin,Inkheart,0,42,17
McLovin,Neuromancer,0,42,18
McLovin,Lord of the Flies,5,42,19
McLovin,The Princess Bride,0,42,20
McLovin,Dinotopia: A Land Apart from Time,0,42,21
McLovin,Far North,0,42,22
McLovin,Practical Magic,0,42,23
McLovin,Brave New World,0,42,24
McLovin,The Summer Tree,0,42,25
McLovin,Flowers For Algernon,0,42,26
McLovin,Owl in Love,0,42,27
McLovin,Naruto,0,42,28
McLovin,Bleach (graphic novel),0,42,29
McLovin,Kiss the Dust,0,42,30
McLovin,To Kill a Mockingbird,1,42,31
McLovin,The Lion the Witch and the Wardrobe,4,42,32
McLovin,The Bourne Series,0,42,33
McLovin,Life of Pi,1,42,34
McLovin,Breathless,0,42,35
McLovin,Twilight Series,0,42,36
McLovin,Sabriel,0,42,37
McLovin,Nineteen Eighty-Four (1984),0,42,38
McLovin,Eragon,0,42,39
McLovin,Hatchet,0,42,40
McLovin,My Sister's Keeper,0,42,41
McLovin,The Golden Compass,0,42,42
McLovin,Harry Potter Series,2,42,43
McLovin,Holes,0,42,44
McLovin,Shonen Jump Series,0,42,45
McLovin,The Shadow Club,0,42,46
McLovin,Bone Series,0,42,47
McLovin,Maus: A Survivor's Tale,0,42,48
McLovin,The Joy Luck Club,0,42,49
McLovin,The Lord of the Rings,4,42,50
McLovin,The Hobbit,0,42,51
McLovin,Shattered,0,42,52
McLovin,The War Of The Worlds,0,42,53
McLovin,Dealing with Dragons,0,42,54
McLovin,The Chrysalids,0,42,55
Mike Williams,The Hitchhiker's Guide To The Galaxy,4,43,1
Mike Williams,Watership Down,0,43,2
Mike Williams,The Five People You Meet in Heaven,5,43,3
Mike Williams,Speak,0,43,4
Mike Williams,I Know Why the Caged Bird Sings,0,43,5
Mike Williams,Thirteen Reasons Why,0,43,6
Mike Williams,Foundation Series,5,43,7
Mike Williams,The Sisterhood of the Travelling Pants,0,43,8
Mike Williams,A Great and Terrible Beauty,0,43,9
Mike Williams,The Da Vinci Code,5,43,10
Mike Williams,The Princess Diaries,0,43,11
Mike Williams,Ender's Game,5,43,12
Mike Williams,The Hunt for Red October,0,43,13
Mike Williams,The Hunger Games,5,43,14
Mike Williams,The Great Gatsby,0,43,15
Mike Williams,Ranger's Apprentice Series,0,43,16
Mike Williams,Inkheart,4,43,17
Mike Williams,Neuromancer,0,43,18
Mike Williams,Lord of the Flies,4,43,19
Mike Williams,The Princess Bride,0,43,20
Mike Williams,Dinotopia: A Land Apart from Time,0,43,21
Mike Williams,Far North,0,43,22
Mike Williams,Practical Magic,0,43,23
Mike Williams,Brave New World,0,43,24
Mike Williams,The Summer Tree,0,43,25
Mike Williams,Flowers For Algernon,0,43,26
Mike Williams,Owl in Love,0,43,27
Mike Williams,Naruto,0,43,28
Mike Williams,Bleach (graphic novel),0,43,29
Mike Williams,Kiss the Dust,0,43,30
Mike Williams,To Kill a Mockingbird,3,43,31
Mike Williams,The Lion the Witch and the Wardrobe,3,43,32
Mike Williams,The Bourne Series,0,43,33
Mike Williams,Life of Pi,5,43,34
Mike Williams,Breathless,0,43,35
Mike Williams,Twilight Series,4,43,36
Mike Williams,Sabriel,0,43,37
Mike Williams,Nineteen Eighty-Four (1984),0,43,38
Mike Williams,Eragon,5,43,39
Mike Williams,Hatchet,5,43,40
Mike Williams,My Sister's Keeper,0,43,41
Mike Williams,The Golden Compass,5,43,42
Mike Williams,Harry Potter Series,5,43,43
Mike Williams,Holes,4,43,44
Mike Williams,Shonen Jump Series,0,43,45
Mike Williams,The Shadow Club,0,43,46
Mike Williams,Bone Series,0,43,47
Mike Williams,Maus: A Survivor's Tale,0,43,48
Mike Williams,The Joy Luck Club,0,43,49
Mike Williams,The Lord of the Rings,3,43,50
Mike Williams,The Hobbit,2,43,51
Mike Williams,Shattered,0,43,52
Mike Williams,The War Of The Worlds,0,43,53
Mike Williams,Dealing with Dragons,0,43,54
Mike Williams,The Chrysalids,0,43,55
Dude,The Hitchhiker's Guide To The Galaxy,0,44,1
Dude,Watership Down,0,44,2
Dude,The Five People You Meet in Heaven,0,44,3
Dude,Speak,0,44,4
Dude,I Know Why the Caged Bird Sings,0,44,5
Dude,Thirteen Reasons Why,0,44,6
Dude,Foundation Series,0,44,7
Dude,The Sisterhood of the Travelling Pants,0,44,8
Dude,A Great and Terrible Beauty,0,44,9
Dude,The Da Vinci Code,0,44,10
Dude,The Princess Diaries,0,44,11
Dude,Ender's Game,0,44,12
Dude,The Hunt for Red October,0,44,13
Dude,The Hunger Games,0,44,14
Dude,The Great Gatsby,0,44,15
Dude,Ranger's Apprentice Series,0,44,16
Dude,Inkheart,4,44,17
Dude,Neuromancer,0,44,18
Dude,Lord of the Flies,0,44,19
Dude,The Princess Bride,0,44,20
Dude,Dinotopia: A Land Apart from Time,0,44,21
Dude,Far North,0,44,22
Dude,Practical Magic,0,44,23
Dude,Brave New World,0,44,24
Dude,The Summer Tree,0,44,25
Dude,Flowers For Algernon,0,44,26
Dude,Owl in Love,0,44,27
Dude,Naruto,0,44,28
Dude,Bleach (graphic novel),0,44,29
Dude,Kiss the Dust,0,44,30
Dude,To Kill a Mockingbird,4,44,31
Dude,The Lion the Witch and the Wardrobe,0,44,32
Dude,The Bourne Series,0,44,33
Dude,Life of Pi,0,44,34
Dude,Breathless,0,44,35
Dude,Twilight Series,0,44,36
Dude,Sabriel,0,44,37
Dude,Nineteen Eighty-Four (1984),0,44,38
Dude,Eragon,0,44,39
Dude,Hatchet,0,44,40
Dude,My Sister's Keeper,0,44,41
Dude,The Golden Compass,0,44,42
Dude,Harry Potter Series,4,44,43
Dude,Holes,4,44,44
Dude,Shonen Jump Series,0,44,45
Dude,The Shadow Club,0,44,46
Dude,Bone Series,5,44,47
Dude,Maus: A Survivor's Tale,0,44,48
Dude,The Joy Luck Club,0,44,49
Dude,The Lord of the Rings,0,44,50
Dude,The Hobbit,2,44,51
Dude,Shattered,0,44,52
Dude,The War Of The Worlds,0,44,53
Dude,Dealing with Dragons,0,44,54
Dude,The Chrysalids,0,44,55
Hideo,The Hitchhiker's Guide To The Galaxy,0,45,1
Hideo,Watership Down,0,45,2
Hideo,The Five People You Meet in Heaven,2,45,3
Hideo,Speak,0,45,4
Hideo,I Know Why the Caged Bird Sings,0,45,5
Hideo,Thirteen Reasons Why,0,45,6
Hideo,Foundation Series,0,45,7
Hideo,The Sisterhood of the Travelling Pants,0,45,8
Hideo,A Great and Terrible Beauty,0,45,9
Hideo,The Da Vinci Code,0,45,10
Hideo,The Princess Diaries,0,45,11
Hideo,Ender's Game,0,45,12
Hideo,The Hunt for Red October,0,45,13
Hideo,The Hunger Games,0,45,14
Hideo,The Great Gatsby,0,45,15
Hideo,Ranger's Apprentice Series,3,45,16
Hideo,Inkheart,0,45,17
Hideo,Neuromancer,0,45,18
Hideo,Lord of the Flies,0,45,19
Hideo,The Princess Bride,0,45,20
Hideo,Dinotopia: A Land Apart from Time,0,45,21
Hideo,Far North,0,45,22
Hideo,Practical Magic,0,45,23
Hideo,Brave New World,0,45,24
Hideo,The Summer Tree,0,45,25
Hideo,Flowers For Algernon,0,45,26
Hideo,Owl in Love,0,45,27
Hideo,Naruto,0,45,28
Hideo,Bleach (graphic novel),0,45,29
Hideo,Kiss the Dust,0,45,30
Hideo,To Kill a Mockingbird,3,45,31
Hideo,The Lion the Witch and the Wardrobe,4,45,32
Hideo,The Bourne Series,0,45,33
Hideo,Life of Pi,1,45,34
Hideo,Breathless,0,45,35
Hideo,Twilight Series,0,45,36
Hideo,Sabriel,0,45,37
Hideo,Nineteen Eighty-Four (1984),0,45,38
Hideo,Eragon,5,45,39
Hideo,Hatchet,0,45,40
Hideo,My Sister's Keeper,0,45,41
Hideo,The Golden Compass,0,45,42
Hideo,Harry Potter Series,5,45,43
Hideo,Holes,5,45,44
Hideo,Shonen Jump Series,0,45,45
Hideo,The Shadow Club,0,45,46
Hideo,Bone Series,0,45,47
Hideo,Maus: A Survivor's Tale,0,45,48
Hideo,The Joy Luck Club,0,45,49
Hideo,The Lord of the Rings,5,45,50
Hideo,The Hobbit,5,45,51
Hideo,Shattered,0,45,52
Hideo,The War Of The Worlds,0,45,53
Hideo,Dealing with Dragons,0,45,54
Hideo,The Chrysalids,0,45,55
Rudy Ann,The Hitchhiker's Guide To The Galaxy,0,46,1
Rudy Ann,Watership Down,0,46,2
Rudy Ann,The Five People You Meet in Heaven,0,46,3
Rudy Ann,Speak,0,46,4
Rudy Ann,I Know Why the Caged Bird Sings,0,46,5
Rudy Ann,Thirteen Reasons Why,0,46,6
Rudy Ann,Foundation Series,0,46,7
Rudy Ann,The Sisterhood of the Travelling Pants,0,46,8
Rudy Ann,A Great and Terrible Beauty,0,46,9
Rudy Ann,The Da Vinci Code,0,46,10
Rudy Ann,The Princess Diaries,0,46,11
Rudy Ann,Ender's Game,0,46,12
Rudy Ann,The Hunt for Red October,0,46,13
Rudy Ann,The Hunger Games,0,46,14
Rudy Ann,The Great Gatsby,0,46,15
Rudy Ann,Ranger's Apprentice Series,0,46,16
Rudy Ann,Inkheart,0,46,17
Rudy Ann,Neuromancer,0,46,18
Rudy Ann,Lord of the Flies,0,46,19
Rudy Ann,The Princess Bride,0,46,20
Rudy Ann,Dinotopia: A Land Apart from Time,0,46,21
Rudy Ann,Far North,0,46,22
Rudy Ann,Practical Magic,0,46,23
Rudy Ann,Brave New World,0,46,24
Rudy Ann,The Summer Tree,0,46,25
Rudy Ann,Flowers For Algernon,0,46,26
Rudy Ann,Owl in Love,0,46,27
Rudy Ann,Naruto,0,46,28
Rudy Ann,Bleach (graphic novel),0,46,29
Rudy Ann,Kiss the Dust,0,46,30
Rudy Ann,To Kill a Mockingbird,2,46,31
Rudy Ann,The Lion the Witch and the Wardrobe,0,46,32
Rudy Ann,The Bourne Series,0,46,33
Rudy Ann,Life of Pi,1,46,34
Rudy Ann,Breathless,0,46,35
Rudy Ann,Twilight Series,0,46,36
Rudy Ann,Sabriel,0,46,37
Rudy Ann,Nineteen Eighty-Four (1984),0,46,38
Rudy Ann,Eragon,0,46,39
Rudy Ann,Hatchet,3,46,40
Rudy Ann,My Sister's Keeper,0,46,41
Rudy Ann,The Golden Compass,0,46,42
Rudy Ann,Harry Potter Series,4,46,43
Rudy Ann,Holes,3,46,44
Rudy Ann,Shonen Jump Series,0,46,45
Rudy Ann,The Shadow Club,0,46,46
Rudy Ann,Bone Series,0,46,47
Rudy Ann,Maus: A Survivor's Tale,0,46,48
Rudy Ann,The Joy Luck Club,0,46,49
Rudy Ann,The Lord of the Rings,0,46,50
Rudy Ann,The Hobbit,0,46,51
Rudy Ann,Shattered,0,46,52
Rudy Ann,The War Of The Worlds,0,46,53
Rudy Ann,Dealing with Dragons,0,46,54
Rudy Ann,The Chrysalids,0,46,55
Don Wang,The Hitchhiker's Guide To The Galaxy,0,47,1
Don Wang,Watership Down,0,47,2
Don Wang,The Five People You Meet in Heaven,0,47,3
Don Wang,Speak,0,47,4
Don Wang,I Know Why the Caged Bird Sings,0,47,5
Don Wang,Thirteen Reasons Why,0,47,6
Don Wang,Foundation Series,0,47,7
Don Wang,The Sisterhood of the Travelling Pants,0,47,8
Don Wang,A Great and Terrible Beauty,0,47,9
Don Wang,The Da Vinci Code,0,47,10
Don Wang,The Princess Diaries,0,47,11
Don Wang,Ender's Game,0,47,12
Don Wang,The Hunt for Red October,0,47,13
Don Wang,The Hunger Games,0,47,14
Don Wang,The Great Gatsby,0,47,15
Don Wang,Ranger's Apprentice Series,0,47,16
Don Wang,Inkheart,0,47,17
Don Wang,Neuromancer,0,47,18
Don Wang,Lord of the Flies,0,47,19
Don Wang,The Princess Bride,0,47,20
Don Wang,Dinotopia: A Land Apart from Time,0,47,21
Don Wang,Far North,0,47,22
Don Wang,Practical Magic,0,47,23
Don Wang,Brave New World,0,47,24
Don Wang,The Summer Tree,0,47,25
Don Wang,Flowers For Algernon,0,47,26
Don Wang,Owl in Love,0,47,27
Don Wang,Naruto,0,47,28
Don Wang,Bleach (graphic novel),0,47,29
Don Wang,Kiss the Dust,0,47,30
Don Wang,To Kill a Mockingbird,3,47,31
Don Wang,The Lion the Witch and the Wardrobe,0,47,32
Don Wang,The Bourne Series,0,47,33
Don Wang,Life of Pi,3,47,34
Don Wang,Breathless,0,47,35
Don Wang,Twilight Series,0,47,36
Don Wang,Sabriel,0,47,37
Don Wang,Nineteen Eighty-Four (1984),0,47,38
Don Wang,Eragon,4,47,39
Don Wang,Hatchet,0,47,40
Don Wang,My Sister's Keeper,0,47,41
Don Wang,The Golden Compass,0,47,42
Don Wang,Harry Potter Series,4,47,43
Don Wang,Holes,4,47,44
Don Wang,Shonen Jump Series,0,47,45
Don Wang,The Shadow Club,0,47,46
Don Wang,Bone Series,0,47,47
Don Wang,Maus: A Survivor's Tale,0,47,48
Don Wang,The Joy Luck Club,0,47,49
Don Wang,The Lord of the Rings,0,47,50
Don Wang,The Hobbit,4,47,51
Don Wang,Shattered,0,47,52
Don Wang,The War Of The Worlds,0,47,53
Don Wang,Dealing with Dragons,0,47,54
Don Wang,The Chrysalids,0,47,55
Anna-Carol,The Hitchhiker's Guide To The Galaxy,0,48,1
Anna-Carol,Watership Down,0,48,2
Anna-Carol,The Five People You Meet in Heaven,4,48,3
Anna-Carol,Speak,0,48,4
Anna-Carol,I Know Why the Caged Bird Sings,0,48,5
Anna-Carol,Thirteen Reasons Why,0,48,6
Anna-Carol,Foundation Series,0,48,7
Anna-Carol,The Sisterhood of the Travelling Pants,3,48,8
Anna-Carol,A Great and Terrible Beauty,0,48,9
Anna-Carol,The Da Vinci Code,0,48,10
Anna-Carol,The Princess Diaries,0,48,11
Anna-Carol,Ender's Game,0,48,12
Anna-Carol,The Hunt for Red October,0,48,13
Anna-Carol,The Hunger Games,0,48,14
Anna-Carol,The Great Gatsby,0,48,15
Anna-Carol,Ranger's Apprentice Series,0,48,16
Anna-Carol,Inkheart,0,48,17
Anna-Carol,Neuromancer,0,48,18
Anna-Carol,Lord of the Flies,0,48,19
Anna-Carol,The Princess Bride,0,48,20
Anna-Carol,Dinotopia: A Land Apart from Time,0,48,21
Anna-Carol,Far North,0,48,22
Anna-Carol,Practical Magic,0,48,23
Anna-Carol,Brave New World,0,48,24
Anna-Carol,The Summer Tree,0,48,25
Anna-Carol,Flowers For Algernon,0,48,26
Anna-Carol,Owl in Love,0,48,27
Anna-Carol,Naruto,0,48,28
Anna-Carol,Bleach (graphic novel),0,48,29
Anna-Carol,Kiss the Dust,0,48,30
Anna-Carol,To Kill a Mockingbird,3,48,31
Anna-Carol,The Lion the Witch and the Wardrobe,4,48,32
Anna-Carol,The Bourne Series,0,48,33
Anna-Carol,Life of Pi,0,48,34
Anna-Carol,Breathless,0,48,35
Anna-Carol,Twilight Series,5,48,36
Anna-Carol,Sabriel,0,48,37
Anna-Carol,Nineteen Eighty-Four (1984),0,48,38
Anna-Carol,Eragon,0,48,39
Anna-Carol,Hatchet,4,48,40
Anna-Carol,My Sister's Keeper,0,48,41
Anna-Carol,The Golden Compass,0,48,42
Anna-Carol,Harry Potter Series,0,48,43
Anna-Carol,Holes,4,48,44
Anna-Carol,Shonen Jump Series,0,48,45
Anna-Carol,The Shadow Club,0,48,46
Anna-Carol,Bone Series,0,48,47
Anna-Carol,Maus: A Survivor's Tale,0,48,48
Anna-Carol,The Joy Luck Club,0,48,49
Anna-Carol,The Lord of the Rings,0,48,50
Anna-Carol,The Hobbit,4,48,51
Anna-Carol,Shattered,0,48,52
Anna-Carol,The War Of The Worlds,0,48,53
Anna-Carol,Dealing with Dragons,0,48,54
Anna-Carol,The Chrysalids,0,48,55
SubRia,The Hitchhiker's Guide To The Galaxy,0,49,1
SubRia,Watership Down,0,49,2
SubRia,The Five People You Meet in Heaven,0,49,3
SubRia,Speak,0,49,4
SubRia,I Know Why the Caged Bird Sings,0,49,5
SubRia,Thirteen Reasons Why,0,49,6
SubRia,Foundation Series,0,49,7
SubRia,The Sisterhood of the Travelling Pants,0,49,8
SubRia,A Great and Terrible Beauty,0,49,9
SubRia,The Da Vinci Code,5,49,10
SubRia,The Princess Diaries,0,49,11
SubRia,Ender's Game,0,49,12
SubRia,The Hunt for Red October,0,49,13
SubRia,The Hunger Games,0,49,14
SubRia,The Great Gatsby,0,49,15
SubRia,Ranger's Apprentice Series,0,49,16
SubRia,Inkheart,5,49,17
SubRia,Neuromancer,0,49,18
SubRia,Lord of the Flies,4,49,19
SubRia,The Princess Bride,1,49,20
SubRia,Dinotopia: A Land Apart from Time,0,49,21
SubRia,Far North,0,49,22
SubRia,Practical Magic,0,49,23
SubRia,Brave New World,0,49,24
SubRia,The Summer Tree,0,49,25
SubRia,Flowers For Algernon,0,49,26
SubRia,Owl in Love,0,49,27
SubRia,Naruto,0,49,28
SubRia,Bleach (graphic novel),0,49,29
SubRia,Kiss the Dust,0,49,30
SubRia,To Kill a Mockingbird,3,49,31
SubRia,The Lion the Witch and the Wardrobe,4,49,32
SubRia,The Bourne Series,4,49,33
SubRia,Life of Pi,2,49,34
SubRia,Breathless,0,49,35
SubRia,Twilight Series,0,49,36
SubRia,Sabriel,0,49,37
SubRia,Nineteen Eighty-Four (1984),0,49,38
SubRia,Eragon,4,49,39
SubRia,Hatchet,4,49,40
SubRia,My Sister's Keeper,3,49,41
SubRia,The Golden Compass,2,49,42
SubRia,Harry Potter Series,0,49,43
SubRia,Holes,0,49,44
SubRia,Shonen Jump Series,0,49,45
SubRia,The Shadow Club,0,49,46
SubRia,Bone Series,0,49,47
SubRia,Maus: A Survivor's Tale,0,49,48
SubRia,The Joy Luck Club,0,49,49
SubRia,The Lord of the Rings,4,49,50
SubRia,The Hobbit,4,49,51
SubRia,Shattered,0,49,52
SubRia,The War Of The Worlds,0,49,53
SubRia,Dealing with Dragons,0,49,54
SubRia,The Chrysalids,0,49,55
Ella,The Hitchhiker's Guide To The Galaxy,0,50,1
Ella,Watership Down,0,50,2
Ella,The Five People You Meet in Heaven,0,50,3
Ella,Speak,0,50,4
Ella,I Know Why the Caged Bird Sings,0,50,5
Ella,Thirteen Reasons Why,0,50,6
Ella,Foundation Series,0,50,7
Ella,The Sisterhood of the Travelling Pants,4,50,8
Ella,A Great and Terrible Beauty,0,50,9
Ella,The Da Vinci Code,0,50,10
Ella,The Princess Diaries,4,50,11
Ella,Ender's Game,3,50,12
Ella,The Hunt for Red October,0,50,13
Ella,The Hunger Games,0,50,14
Ella,The Great Gatsby,0,50,15
Ella,Ranger's Apprentice Series,0,50,16
Ella,Inkheart,4,50,17
Ella,Neuromancer,0,50,18
Ella,Lord of the Flies,0,50,19
Ella,The Princess Bride,4,50,20
Ella,Dinotopia: A Land Apart from Time,0,50,21
Ella,Far North,0,50,22
Ella,Practical Magic,0,50,23
Ella,Brave New World,0,50,24
Ella,The Summer Tree,0,50,25
Ella,Flowers For Algernon,0,50,26
Ella,Owl in Love,0,50,27
Ella,Naruto,0,50,28
Ella,Bleach (graphic novel),0,50,29
Ella,Kiss the Dust,0,50,30
Ella,To Kill a Mockingbird,1,50,31
Ella,The Lion the Witch and the Wardrobe,3,50,32
Ella,The Bourne Series,0,50,33
Ella,Life of Pi,1,50,34
Ella,Breathless,0,50,35
Ella,Twilight Series,5,50,36
Ella,Sabriel,0,50,37
Ella,Nineteen Eighty-Four (1984),0,50,38
Ella,Eragon,3,50,39
Ella,Hatchet,0,50,40
Ella,My Sister's Keeper,0,50,41
Ella,The Golden Compass,4,50,42
Ella,Harry Potter Series,0,50,43
Ella,Holes,5,50,44
Ella,Shonen Jump Series,0,50,45
Ella,The Shadow Club,0,50,46
Ella,Bone Series,0,50,47
Ella,Maus: A Survivor's Tale,0,50,48
Ella,The Joy Luck Club,0,50,49
Ella,The Lord of the Rings,0,50,50
Ella,The Hobbit,0,50,51
Ella,Shattered,0,50,52
Ella,The War Of The Worlds,0,50,53
Ella,Dealing with Dragons,0,50,54
Ella,The Chrysalids,0,50,55
Leslie,The Hitchhiker's Guide To The Galaxy,5,51,1
Leslie,Watership Down,0,51,2
Leslie,The Five People You Meet in Heaven,0,51,3
Leslie,Speak,0,51,4
Leslie,I Know Why the Caged Bird Sings,0,51,5
Leslie,Thirteen Reasons Why,0,51,6
Leslie,Foundation Series,0,51,7
Leslie,The Sisterhood of the Travelling Pants,0,51,8
Leslie,A Great and Terrible Beauty,0,51,9
Leslie,The Da Vinci Code,5,51,10
Leslie,The Princess Diaries,0,51,11
Leslie,Ender's Game,0,51,12
Leslie,The Hunt for Red October,0,51,13
Leslie,The Hunger Games,0,51,14
Leslie,The Great Gatsby,0,51,15
